CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,TIPO_DEMONSTRATIVO
01.417.222/0001-77,2025-12-31,1,MRS LOGISTICA S.A.,017949,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,19173139000.0,S,con
01.543.032/0001-04,2024-12-31,1,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,025577,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,23779054000.0,S,ind
01.543.032/0001-04,2024-12-31,1,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,025577,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,4380417000.0,S,ind
01.543.032/0001-04,2024-12-31,1,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,025577,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,19398637000.0,S,ind
01.543.032/0001-04,2025-12-31,1,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,025577,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,26227750000.0,S,ind
01.543.032/0001-04,2025-12-31,1,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,025577,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,4861338000.0,S,ind
01.543.032/0001-04,2025-12-31,1,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,025577,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,21366412000.0,S,ind
01.545.826/0001-07,2024-12-31,1,GAFISA S.A.,016101,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,4000170000.0,S,ind
01.545.826/0001-07,2024-12-31,1,GAFISA S.A.,016101,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,5302367000.0,S,con
01.545.826/0001-07,2024-12-31,1,GAFISA S.A.,016101,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,1083637000.0,S,ind
01.545.826/0001-07,2024-12-31,1,GAFISA S.A.,016101,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,3196748000.0,S,con
01.545.826/0001-07,2024-12-31,1,GAFISA S.A.,016101,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,2916533000.0,S,ind
01.545.826/0001-07,2024-12-31,1,GAFISA S.A.,016101,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,2105619000.0,S,con
01.545.826/0001-07,2025-12-31,1,GAFISA S.A.,016101,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,3156539000.0,S,ind
01.545.826/0001-07,2025-12-31,1,GAFISA S.A.,016101,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,4727891000.0,S,con
01.545.826/0001-07,2025-12-31,1,GAFISA S.A.,016101,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,425815000.0,S,ind
01.545.826/0001-07,2025-12-31,1,GAFISA S.A.,016101,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,2508821000.0,S,con
01.545.826/0001-07,2025-12-31,1,GAFISA S.A.,016101,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,2730724000.0,S,ind
01.545.826/0001-07,2025-12-31,1,GAFISA S.A.,016101,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,2219070000.0,S,con
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,177415000.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Caixa e Equivalentes de Caixa,2000.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativos Financeiros,177413000.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.03,Tributos,0.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.04,Outros Ativos,0.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.05,Investimentos,0.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.06,Imobilizado,0.0,S,ind
01.548.981/0001-79,2024-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.07,Intangível,0.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,194394000.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Caixa e Equivalentes de Caixa,2000.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativos Financeiros,194392000.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.03,Tributos,0.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.04,Outros Ativos,0.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.05,Investimentos,0.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.06,Imobilizado,0.0,S,ind
01.548.981/0001-79,2025-12-31,1,INVESTIMENTOS BEMGE S.A.,006041,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.07,Intangível,0.0,S,ind
01.599.101/0001-93,2024-12-31,1,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,857469000.0,S,ind
01.599.101/0001-93,2024-12-31,1,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,1232156000.0,S,con
01.599.101/0001-93,2024-12-31,1,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,44082000.0,S,ind
01.599.101/0001-93,2024-12-31,1,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,186901000.0,S,con
01.599.101/0001-93,2024-12-31,1,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,813387000.0,S,ind
01.599.101/0001-93,2024-12-31,1,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,1045255000.0,S,con
01.599.101/0001-93,2025-12-31,2,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,542804000.0,S,ind
01.599.101/0001-93,2025-12-31,2,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,752623000.0,S,con
01.599.101/0001-93,2025-12-31,2,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,30640000.0,S,ind
01.599.101/0001-93,2025-12-31,2,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,153371000.0,S,con
01.599.101/0001-93,2025-12-31,2,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,512164000.0,S,ind
01.599.101/0001-93,2025-12-31,2,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,025160,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,599252000.0,S,con
01.616.929/0001-02,2024-12-31,1,SANEAMENTO DE GOIAS SA,019186,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,8574155000.0,S,ind
01.616.929/0001-02,2024-12-31,1,SANEAMENTO DE GOIAS SA,019186,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,1754568000.0,S,ind
01.616.929/0001-02,2024-12-31,1,SANEAMENTO DE GOIAS SA,019186,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,6819587000.0,S,ind
01.616.929/0001-02,2025-12-31,1,SANEAMENTO DE GOIAS SA,019186,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,9428976000.0,S,ind
01.616.929/0001-02,2025-12-31,1,SANEAMENTO DE GOIAS SA,019186,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,1794680000.0,S,ind
01.616.929/0001-02,2025-12-31,1,SANEAMENTO DE GOIAS SA,019186,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,7634296000.0,S,ind
01.637.895/0001-32,2024-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,31101889000.0,S,ind
01.637.895/0001-32,2024-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,51329750000.0,S,con
01.637.895/0001-32,2024-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,3867303000.0,S,ind
01.637.895/0001-32,2024-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,13981897000.0,S,con
01.637.895/0001-32,2024-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,27234586000.0,S,ind
01.637.895/0001-32,2024-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,37347853000.0,S,con
01.637.895/0001-32,2025-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,30286000000.0,S,ind
01.637.895/0001-32,2025-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,49896000000.0,S,con
01.637.895/0001-32,2025-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,3788000000.0,S,ind
01.637.895/0001-32,2025-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,12594000000.0,S,con
01.637.895/0001-32,2025-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,26498000000.0,S,ind
01.637.895/0001-32,2025-12-31,1,VOTORANTIM CIMENTOS S.A.,027189,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,37302000000.0,S,con
01.838.723/0001-27,2024-12-31,1,BRF S.A.,016292,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,61196109000.0,S,ind
01.838.723/0001-27,2024-12-31,1,BRF S.A.,016292,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,62675076000.0,S,con
01.838.723/0001-27,2024-12-31,1,BRF S.A.,016292,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,21608019000.0,S,ind
01.838.723/0001-27,2024-12-31,1,BRF S.A.,016292,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,30830485000.0,S,con
01.838.723/0001-27,2024-12-31,1,BRF S.A.,016292,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,39588090000.0,S,ind
01.838.723/0001-27,2024-12-31,1,BRF S.A.,016292,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,31844591000.0,S,con
01.838.723/0001-27,2025-12-31,1,BRF S.A.,016292,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,63660748000.0,S,ind
01.838.723/0001-27,2025-12-31,1,BRF S.A.,016292,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,68259376000.0,S,con
01.838.723/0001-27,2025-12-31,1,BRF S.A.,016292,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,24097242000.0,S,ind
01.838.723/0001-27,2025-12-31,1,BRF S.A.,016292,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,33895565000.0,S,con
01.838.723/0001-27,2025-12-31,1,BRF S.A.,016292,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,39563506000.0,S,ind
01.838.723/0001-27,2025-12-31,1,BRF S.A.,016292,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,34363811000.0,S,con
01.851.771/0001-55,2024-12-31,1,524 PARTICIPACOES S.A.,016284,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,108000.0,S,ind
01.851.771/0001-55,2024-12-31,1,524 PARTICIPACOES S.A.,016284,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,108000.0,S,ind
01.851.771/0001-55,2024-12-31,1,524 PARTICIPACOES S.A.,016284,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,0.0,S,ind
01.851.771/0001-55,2025-12-31,1,524 PARTICIPACOES S.A.,016284,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,74000.0,S,ind
01.851.771/0001-55,2025-12-31,1,524 PARTICIPACOES S.A.,016284,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,74000.0,S,ind
01.851.771/0001-55,2025-12-31,1,524 PARTICIPACOES S.A.,016284,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,0.0,S,ind
01.896.779/0001-38,2024-12-31,2,CSU DIGITAL S.A.,020044,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,689162000.0,S,ind
01.896.779/0001-38,2024-12-31,2,CSU DIGITAL S.A.,020044,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,696188000.0,S,con
01.896.779/0001-38,2024-12-31,2,CSU DIGITAL S.A.,020044,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,200877000.0,S,ind
01.896.779/0001-38,2024-12-31,2,CSU DIGITAL S.A.,020044,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,201426000.0,S,con
01.896.779/0001-38,2024-12-31,2,CSU DIGITAL S.A.,020044,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,488285000.0,S,ind
01.896.779/0001-38,2024-12-31,2,CSU DIGITAL S.A.,020044,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,494762000.0,S,con
01.896.779/0001-38,2025-12-31,1,CSU DIGITAL S.A.,020044,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,716989000.0,S,ind
01.896.779/0001-38,2025-12-31,1,CSU DIGITAL S.A.,020044,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,750929000.0,S,con
01.896.779/0001-38,2025-12-31,1,CSU DIGITAL S.A.,020044,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,204342000.0,S,ind
01.896.779/0001-38,2025-12-31,1,CSU DIGITAL S.A.,020044,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,239964000.0,S,con
01.896.779/0001-38,2025-12-31,1,CSU DIGITAL S.A.,020044,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,512647000.0,S,ind
01.896.779/0001-38,2025-12-31,1,CSU DIGITAL S.A.,020044,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,510965000.0,S,con
01.917.818/0001-36,2024-12-31,1,LIGHT ENERGIA S.A.,023000,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,3534293000.0,S,ind
01.917.818/0001-36,2024-12-31,1,LIGHT ENERGIA S.A.,023000,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,3534491000.0,S,con
01.917.818/0001-36,2024-12-31,1,LIGHT ENERGIA S.A.,023000,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,1542714000.0,S,ind
01.917.818/0001-36,2024-12-31,1,LIGHT ENERGIA S.A.,023000,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,1542000000.0,S,con
01.917.818/0001-36,2024-12-31,1,LIGHT ENERGIA S.A.,023000,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,1991579000.0,S,ind
01.917.818/0001-36,2024-12-31,1,LIGHT ENERGIA S.A.,023000,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,1992491000.0,S,con
01.917.818/0001-36,2025-12-31,1,LIGHT ENERGIA S.A.,023000,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,3110725000.0,S,ind
01.917.818/0001-36,2025-12-31,1,LIGHT ENERGIA S.A.,023000,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,3112506000.0,S,con
01.917.818/0001-36,2025-12-31,1,LIGHT ENERGIA S.A.,023000,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,1113846000.0,S,ind
01.917.818/0001-36,2025-12-31,1,LIGHT ENERGIA S.A.,023000,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,1139109000.0,S,con
01.917.818/0001-36,2025-12-31,1,LIGHT ENERGIA S.A.,023000,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,1996879000.0,S,ind
01.917.818/0001-36,2025-12-31,1,LIGHT ENERGIA S.A.,023000,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,1973397000.0,S,con
01.938.783/0001-11,2024-12-31,2,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,1034076000.0,S,ind
01.938.783/0001-11,2024-12-31,2,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,1239221000.0,S,con
01.938.783/0001-11,2024-12-31,2,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,106096000.0,S,ind
01.938.783/0001-11,2024-12-31,2,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,231796000.0,S,con
01.938.783/0001-11,2024-12-31,2,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,927980000.0,S,ind
01.938.783/0001-11,2024-12-31,2,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,1007425000.0,S,con
01.938.783/0001-11,2025-12-31,1,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,1089115000.0,S,ind
01.938.783/0001-11,2025-12-31,1,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1,Ativo Total,1293696000.0,S,con
01.938.783/0001-11,2025-12-31,1,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,69239000.0,S,ind
01.938.783/0001-11,2025-12-31,1,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.01,Ativo Circulante,220784000.0,S,con
01.938.783/0001-11,2025-12-31,1,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,1019876000.0,S,ind
01.938.783/0001-11,2025-12-31,1,CIA PARTICIPACOES ALIANCA DA BAHIA,018708,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.02,Ativo Não Circulante,1072912000.0,S,con
01.957.772/0001-89,2024-12-31,1,SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,016438,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,7244000.0,S,ind
01.957.772/0001-89,2024-12-31,1,SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,016438,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1,Ativo Total,12050000.0,S,con
01.957.772/0001-89,2024-12-31,1,SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,016438,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,44000.0,S,ind
01.957.772/0001-89,2024-12-31,1,SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,016438,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.01,Ativo Circulante,52000.0,S,con
01.957.772/0001-89,2024-12-31,1,SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,016438,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02,Ativo Não Circulante,7200000.0,S,ind
